76500
73400
73300
69700
66500
64700
64300
64600
64900
65200
67500
69100
71500
73200
69700
66100
65500
66900
70500
73700
74200
72100
70200
74200
71500
67100
66900
63900
62100
62700
65600
69900
74000
76000
78200
79300
80900
81800
78500
76500
75100
76200
81100
83800
80500
76080
73120
76930
75000
71000
71200
68300
66700
67300
71500
78700
83500
83800
84700
84300
85000
84900
81700
79800
79200
80500
85900
88700
85700
81700
78100
81200
78000
73900
74600
71400
69200
70200
73900
80700
85400
85900
86500
86100
86400
86700
83300
80000
78700
79700
85300
87700
84500
80500
76400
79600
77000
72700
73000
69700
67600
68600
72300
80000
84600
84500
84600
83600
83300
83000
79000
76800
76800
78200
83900
87000
83600
79500
76600
80000
78500
74800
76300
73000
71400
72600
76600
84300
89400
89300
89200
87600
86400
86100
81800
79200
78600
80600
87200
90000
86300
82500
79600
84200
81800
77600
78700
74600
72700
71800
73400
75300
78600
80900
83100
83100
83400
84300
79000
76800
75000
75800
80500
83700
81400
78300
75800
80000
78000
73700
73700
69000
66300
65100
65800
66300
67800
69500
72300
74300
75900
77300
71600
68700
66800
67300
72900
76800
76200
73900
70800
75000
72400
68100
68700
65300
63500
64700
69100
76200
81100
81200
81800
81500
81800
81700
78700
76800
75700
76300
81100
84500
80200
75500
71300
75300
72300
68200
68800
65200
63500
63900
68100
75400
80200
80200
80800
80500
81300
81300
78800
76700
75400
76000
80300
83900
80200
75400
71300
74800
72100
67600
68000
64500
62700
63300
67300
73900
78700
78900
79000
78500
79000
79200
76700
74600
73100
73600
77800
80000
76800
72600
69500
72700
69900
65700
65800
62700
60600
61300
65000
72200
76900
77000
76600
76700
77200
77300
75100
73400
72700
73400
78400
81700
77800
73200
69600
72700
70600
66300
66400
63600
61900
62900
67500
74800
79800
80100
80300
79600
79700
80000
77300
75300
74300
75300
80500
82500
79300
74900
71600
75500
74100
69700
69900
66000
64000
63300
65000
67400
70700
73200
74900
74500
75200
76400
71700
69100
68200
68900
74200
77100
75100
72100
69900
74400
73400
69600
69500
65500
62900
62100
62800
63700
65600
67500
70900
72600
74700
75800
70200
67800
66400
67600
72900
76900
75700
73000
70600
74200
72700
68700
69100
65300
63600
64600
68900
77900
80700
80800
81400
81400
82400
82600
80200
77800
77200
78200
82900
86700
83000
78700
74900
78500
77800
73700
74900
72100
70300
71500
75900
83300
88000
88000
87600
86700
86600
86000
82600
79900
79300
80600
86600
90500
87600
83000
79900
84300
82400
78800
79800
76900
75200
76000
80100
87400
92100
92300
92200
91000
90600
90100
86200
83000
81900
83500
89500
93700
90400
86300
82700
86300
84900
81000
82400
79400
77500
78000
81900
89400
93300
93100
92800
91100
90600
90200
86300
83700
82300
83600
89100
93900
90600
86300
83200
87300
85500
81500
82700
79700
77700
78600
82300
89300
93800
93700
92900
91300
90100
89500
84900
81700
79800
81100
86700
90500
87600
83800
81500
86000
83300
79200
80300
76900
74600
73800
75600
78100
81500
84100
86100
84000
83500
83800
77800
73700
71500
72500
78500
82300
80800
77800
76000
81000
80700
76900
77100
73700
71100
70400
71200
72600
74400
76700
79100
79700
81200
81600
74600
71600
69600
70600
76600
81600
81000
78600
76400
80600
77900
75100
75800
72800
71200
72400
77000
83900
88200
88600
88600
87700
87700
87100
83700
80700
79400
80000
84200
90000
87600
83800
80300
84100
80900
77500
78800
75600
74000
74700
78800
86200
90800
90600
90500
89500
89100
88800
85000
82300
80700
81100
86700
90500
87300
82800
79300
83100
81500
77300
78600
75300
73400
74200
78200
85200
89300
90100
90900
90800
90600
90700
88400
85800
83700
83900
89600
93300
89900
85500
81900
85600
83800
80200
81400
78400
76000
76900
80800
88000
92300
92600
92600
91100
90500
89700
84700
81500
79300
79600
84700
88600
85500
81600
78400
82200
80100
76100
